player_id,player_name,team,role
1634,Player_1634,SRH,Batsman
1635,Player_1635,RCB,Batsman
1636,Player_1636,MI,All-Rounder
1637,Player_1637,RR,All-Rounder
1638,Player_1638,MI,All-Rounder
1639,Player_1639,LSG,Batsman
1640,Player_1640,DC,Wicket-Keeper
1641,Player_1641,RR,Wicket-Keeper
1642,Player_1642,KKR,Bowler
1643,Player_1643,PBKS,Bowler
1644,Player_1644,LSG,Bowler
1645,Player_1645,LSG,Bowler
1646,Player_1646,CSK,
1647,Player_1647,MI,
1648,Player_1648,GT,Bowler
1649,Player_1649,PBKS,Batsman
1650,Player_1650,SRH,Batsman
1651,Player_1651,PBKS,
1652,Player_1652,CSK,Wicket-Keeper
1653,Player_1653,DC,All-Rounder
1654,Player_1654,PBKS,Wicket-Keeper
1655,Player_1655,RCB,Wicket-Keeper
1656,Player_1656,DC,Batsman
1657,Player_1657,GT,All-Rounder
1658,Player_1658,DC,Batsman
1659,Player_1659,CSK,Bowler
1660,Player_1660,PBKS,Batsman
1661,Player_1661,MI,Wicket-Keeper
1662,Player_1662,SRH,Wicket-Keeper
1663,Player_1663,LSG,Bowler
1664,Player_1664,MI,All-Rounder
1665,Player_1665,DC,
1666,Player_1666,RR,Wicket-Keeper
1667,Player_1667,DC,Wicket-Keeper
1668,Player_1668,GT,Wicket-Keeper
1669,Player_1669,LSG,Wicket-Keeper
1670,Player_1670,MI,All-Rounder
1671,Player_1671,CSK,Batsman
1672,Player_1672,DC,
1673,Player_1673,RCB,Bowler
1674,Player_1674,RCB,Batsman
1675,Player_1675,PBKS,Bowler
1676,Player_1676,DC,All-Rounder
1677,Player_1677,GT,Bowler
1678,Player_1678,MI,Batsman
1679,Player_1679,LSG,Batsman
1680,Player_1680,KKR,Wicket-Keeper
1681,Player_1681,MI,Bowler
1682,Player_1682,CSK,Bowler
1683,Player_1683,KKR,Bowler
1684,Player_1684,LSG,All-Rounder
1685,Player_1685,PBKS,Bowler
1686,Player_1686,PBKS,Batsman
1687,Player_1687,CSK,Wicket-Keeper
1688,Player_1688,DC,Batsman
1689,Player_1689,RR,Bowler
1690,Player_1690,DC,All-Rounder
1691,Player_1691,MI,Batsman
1692,Player_1692,GT,All-Rounder
1693,Player_1693,PBKS,All-Rounder
1694,Player_1694,KKR,All-Rounder
1695,Player_1695,CSK,
1696,Player_1696,KKR,Batsman
1697,Player_1697,LSG,
1698,Player_1698,PBKS,All-Rounder
1699,Player_1699,SRH,Wicket-Keeper
1700,Player_1700,DC,Batsman
1701,Player_1701,RR,Batsman
1702,Player_1702,SRH,Bowler
1703,Player_1703,LSG,Bowler
1704,Player_1704,KKR,
1705,Player_1705,CSK,Batsman
1706,Player_1706,LSG,
1707,Player_1707,RCB,
1708,Player_1708,RR,Batsman
1709,Player_1709,PBKS,
1710,Player_1710,RR,Batsman
1711,Player_1711,PBKS,
1712,Player_1712,CSK,All-Rounder
1713,Player_1713,DC,Batsman
1714,Player_1714,CSK,
1715,Player_1715,GT,Bowler
1716,Player_1716,MI,All-Rounder
1717,Player_1717,GT,
1718,Player_1718,RR,Wicket-Keeper
1719,Player_1719,RCB,
1720,Player_1720,KKR,
1721,Player_1721,LSG,Bowler
1722,Player_1722,RCB,Batsman
1723,Player_1723,GT,Bowler
1724,Player_1724,LSG,Batsman
1725,Player_1725,KKR,All-Rounder
1726,Player_1726,RR,Bowler
1727,Player_1727,SRH,
1728,Player_1728,GT,
1729,Player_1729,RR,All-Rounder
1730,Player_1730,CSK,
1731,Player_1731,LSG,Batsman
1732,Player_1732,LSG,Wicket-Keeper
1733,Player_1733,RR,Batsman
1734,Player_1734,SRH,Bowler
1735,Player_1735,RR,All-Rounder
1736,Player_1736,LSG,Bowler
1737,Player_1737,RCB,Wicket-Keeper
1738,Player_1738,SRH,All-Rounder
1739,Player_1739,MI,Wicket-Keeper
1740,Player_1740,RR,All-Rounder
1741,Player_1741,LSG,Batsman
1742,Player_1742,RCB,All-Rounder
1743,Player_1743,SRH,
1744,Player_1744,SRH,All-Rounder
1745,Player_1745,RCB,
1746,Player_1746,RR,Wicket-Keeper
1747,Player_1747,LSG,Bowler
1748,Player_1748,KKR,Bowler
1749,Player_1749,RCB,Wicket-Keeper
1750,Player_1750,KKR,Bowler
1751,Player_1751,GT,Bowler
1752,Player_1752,SRH,Batsman
1753,Player_1753,KKR,Batsman
1754,Player_1754,GT,
1755,Player_1755,RCB,
1756,Player_1756,RCB,
1757,Player_1757,RR,Bowler
1758,Player_1758,GT,
1759,Player_1759,KKR,Bowler
1760,Player_1760,PBKS,Batsman
1761,Player_1761,LSG,Batsman
1762,Player_1762,RCB,
1763,Player_1763,SRH,Wicket-Keeper
1764,Player_1764,DC,Bowler
1765,Player_1765,MI,Bowler
1766,Player_1766,MI,
1767,Player_1767,GT,
1768,Player_1768,PBKS,
1769,Player_1769,RR,Batsman
1770,Player_1770,SRH,Wicket-Keeper
1771,Player_1771,RCB,Bowler
1772,Player_1772,PBKS,Batsman
1773,Player_1773,GT,Batsman
1774,Player_1774,LSG,Wicket-Keeper
1775,Player_1775,GT,Bowler
1776,Player_1776,RCB,Bowler
1777,Player_1777,PBKS,Bowler
1778,Player_1778,LSG,Bowler
1779,Player_1779,CSK,Wicket-Keeper
1780,Player_1780,MI,Bowler
1781,Player_1781,RR,
1782,Player_1782,RCB,All-Rounder
1783,Player_1783,RCB,Wicket-Keeper
1784,Player_1784,RCB,Bowler
1785,Player_1785,RCB,Wicket-Keeper
1786,Player_1786,SRH,Wicket-Keeper
1787,Player_1787,PBKS,All-Rounder
1788,Player_1788,RCB,All-Rounder
1789,Player_1789,PBKS,Wicket-Keeper
1790,Player_1790,CSK,Bowler
1791,Player_1791,LSG,
1792,Player_1792,MI,All-Rounder
1793,Player_1793,SRH,Wicket-Keeper
1794,Player_1794,CSK,Batsman
1795,Player_1795,CSK,Bowler
1796,Player_1796,MI,All-Rounder
1797,Player_1797,DC,Batsman
1798,Player_1798,RCB,Batsman
1799,Player_1799,LSG,Wicket-Keeper
1800,Player_1800,KKR,Wicket-Keeper
1801,Player_1801,SRH,Wicket-Keeper
1802,Player_1802,RR,Batsman
1803,Player_1803,DC,
1804,Player_1804,RR,
1805,Player_1805,DC,All-Rounder
1806,Player_1806,PBKS,Batsman
1807,Player_1807,MI,All-Rounder
1808,Player_1808,MI,Bowler
1809,Player_1809,DC,Wicket-Keeper
1810,Player_1810,MI,Wicket-Keeper
1811,Player_1811,MI,Bowler
1812,Player_1812,KKR,Batsman
1813,Player_1813,MI,All-Rounder
1814,Player_1814,DC,Bowler
1815,Player_1815,CSK,All-Rounder
1816,Player_1816,RCB,Wicket-Keeper
1817,Player_1817,KKR,All-Rounder
1818,Player_1818,PBKS,All-Rounder
1819,Player_1819,DC,Bowler
1820,Player_1820,RR,Wicket-Keeper
1821,Player_1821,LSG,Wicket-Keeper
1822,Player_1822,LSG,
1823,Player_1823,GT,All-Rounder
1824,Player_1824,DC,Bowler
1825,Player_1825,CSK,Bowler
1826,Player_1826,RCB,All-Rounder
1827,Player_1827,MI,All-Rounder
1828,Player_1828,RCB,Bowler
1829,Player_1829,GT,Wicket-Keeper
1830,Player_1830,GT,All-Rounder
1831,Player_1831,RCB,Wicket-Keeper
1832,Player_1832,CSK,All-Rounder
1833,Player_1833,RR,Bowler
1834,Player_1834,LSG,Bowler
1835,Player_1835,KKR,Bowler
1836,Player_1836,MI,
1837,Player_1837,RCB,
1838,Player_1838,KKR,Bowler
1839,Player_1839,LSG,Bowler
1840,Player_1840,SRH,Wicket-Keeper
1841,Player_1841,LSG,Batsman
1842,Player_1842,SRH,All-Rounder
1843,Player_1843,RCB,Batsman
1844,Player_1844,PBKS,Wicket-Keeper
1845,Player_1845,LSG,Bowler
1846,Player_1846,KKR,Wicket-Keeper
1847,Player_1847,LSG,Wicket-Keeper
1848,Player_1848,SRH,Batsman
1849,Player_1849,RR,Wicket-Keeper
1850,Player_1850,LSG,Wicket-Keeper
1851,Player_1851,LSG,Batsman
1852,Player_1852,GT,
1853,Player_1853,SRH,
1854,Player_1854,RCB,All-Rounder
1855,Player_1855,PBKS,Batsman
1856,Player_1856,KKR,Batsman
1857,Player_1857,GT,All-Rounder
1858,Player_1858,RR,All-Rounder
1859,Player_1859,DC,All-Rounder
1860,Player_1860,RCB,Batsman
1861,Player_1861,CSK,Bowler
1862,Player_1862,RCB,All-Rounder
1863,Player_1863,LSG,All-Rounder
1864,Player_1864,DC,All-Rounder
1865,Player_1865,RCB,Bowler
1866,Player_1866,GT,All-Rounder
1867,Player_1867,KKR,Bowler
1868,Player_1868,SRH,Bowler
1869,Player_1869,GT,Bowler
1870,Player_1870,RR,Wicket-Keeper
1871,Player_1871,LSG,
1872,Player_1872,DC,Bowler
1873,Player_1873,DC,Wicket-Keeper
1874,Player_1874,KKR,Batsman
1875,Player_1875,RCB,
1876,Player_1876,RR,Bowler
1877,Player_1877,KKR,Batsman
1878,Player_1878,GT,Batsman
1879,Player_1879,SRH,All-Rounder
1880,Player_1880,CSK,All-Rounder
1881,Player_1881,LSG,Wicket-Keeper
1882,Player_1882,SRH,
1883,Player_1883,SRH,Wicket-Keeper
1884,Player_1884,KKR,Wicket-Keeper
1885,Player_1885,SRH,All-Rounder
1886,Player_1886,LSG,Wicket-Keeper
1887,Player_1887,PBKS,Batsman
1888,Player_1888,MI,Batsman
1889,Player_1889,GT,Wicket-Keeper
1890,Player_1890,RR,Batsman
1891,Player_1891,SRH,Batsman
1892,Player_1892,MI,
1893,Player_1893,CSK,
1894,Player_1894,MI,Bowler
1895,Player_1895,LSG,Wicket-Keeper
1896,Player_1896,CSK,
1897,Player_1897,MI,Batsman
1898,Player_1898,DC,Batsman
1899,Player_1899,SRH,
1900,Player_1900,SRH,
1901,Player_1901,MI,Bowler
1902,Player_1902,GT,
1903,Player_1903,RR,Bowler
1904,Player_1904,CSK,
1905,Player_1905,KKR,Wicket-Keeper
1906,Player_1906,RCB,Bowler
1907,Player_1907,LSG,Bowler
1908,Player_1908,KKR,Bowler
1909,Player_1909,KKR,All-Rounder
1910,Player_1910,GT,
1911,Player_1911,RCB,
1912,Player_1912,PBKS,Batsman
1913,Player_1913,DC,Wicket-Keeper
1914,Player_1914,RR,All-Rounder
1915,Player_1915,MI,All-Rounder
1916,Player_1916,DC,Batsman
1917,Player_1917,DC,Batsman
1918,Player_1918,RCB,All-Rounder
1919,Player_1919,PBKS,Wicket-Keeper
1920,Player_1920,PBKS,
1921,Player_1921,RCB,Wicket-Keeper
1922,Player_1922,KKR,Batsman
1923,Player_1923,SRH,All-Rounder
1924,Player_1924,RCB,All-Rounder
1925,Player_1925,RCB,Wicket-Keeper
1926,Player_1926,LSG,Bowler
1927,Player_1927,CSK,All-Rounder
1928,Player_1928,LSG,Batsman
1929,Player_1929,KKR,All-Rounder
1930,Player_1930,RR,Wicket-Keeper
1931,Player_1931,GT,Wicket-Keeper
1932,Player_1932,PBKS,Wicket-Keeper
1933,Player_1933,GT,
1934,Player_1934,RR,Wicket-Keeper
1935,Player_1935,RR,Wicket-Keeper
1936,Player_1936,RCB,
1937,Player_1937,RCB,
1938,Player_1938,RR,Batsman
1939,Player_1939,CSK,Wicket-Keeper
1940,Player_1940,LSG,Batsman
1941,Player_1941,SRH,Bowler
1942,Player_1942,PBKS,All-Rounder
1943,Player_1943,RCB,Bowler
1944,Player_1944,SRH,Wicket-Keeper
1945,Player_1945,RR,Bowler
1946,Player_1946,LSG,Bowler
1947,Player_1947,PBKS,Bowler
1948,Player_1948,DC,Bowler
1949,Player_1949,SRH,Wicket-Keeper
1950,Player_1950,CSK,
1951,Player_1951,DC,Batsman
1952,Player_1952,MI,Batsman
1953,Player_1953,RCB,Batsman
1954,Player_1954,RR,Wicket-Keeper
1955,Player_1955,MI,All-Rounder
1956,Player_1956,RR,All-Rounder
1957,Player_1957,MI,
1958,Player_1958,KKR,Batsman
1959,Player_1959,KKR,Wicket-Keeper
1960,Player_1960,RCB,Bowler
1961,Player_1961,PBKS,Batsman
1962,Player_1962,RR,All-Rounder
1963,Player_1963,LSG,Batsman
1964,Player_1964,PBKS,Wicket-Keeper
1965,Player_1965,LSG,Bowler
1966,Player_1966,LSG,Wicket-Keeper
1967,Player_1967,SRH,
1968,Player_1968,GT,All-Rounder
1969,Player_1969,GT,Wicket-Keeper
1970,Player_1970,RR,Bowler
1971,Player_1971,PBKS,All-Rounder
1972,Player_1972,LSG,Batsman
1973,Player_1973,LSG,Bowler
1974,Player_1974,KKR,
1975,Player_1975,PBKS,Batsman
1976,Player_1976,SRH,Wicket-Keeper
1977,Player_1977,RR,All-Rounder
1978,Player_1978,RR,Bowler
1979,Player_1979,PBKS,Bowler
1980,Player_1980,KKR,Wicket-Keeper
1981,Player_1981,RR,Batsman
1982,Player_1982,SRH,Bowler
1983,Player_1983,RR,All-Rounder
1984,Player_1984,PBKS,Batsman
1985,Player_1985,SRH,
1986,Player_1986,KKR,Bowler
1987,Player_1987,MI,
1988,Player_1988,DC,
1989,Player_1989,CSK,Batsman
1990,Player_1990,RR,Bowler
1991,Player_1991,PBKS,All-Rounder
1992,Player_1992,CSK,
1993,Player_1993,MI,Bowler
1994,Player_1994,LSG,Wicket-Keeper
1995,Player_1995,PBKS,Bowler
1996,Player_1996,PBKS,All-Rounder
1997,Player_1997,SRH,
1998,Player_1998,DC,Bowler
1999,Player_1999,CSK,Batsman
2000,Player_2000,DC,
749,Player_749,PBKS,Wicket-Keeper
503,Player_503,LSG,
1526,Player_1526,SRH,Wicket-Keeper
1095,Player_1095,SRH,Wicket-Keeper
660,Player_660,DC,Bowler
64,Player_64,LSG,Bowler
670,Player_670,LSG,Wicket-Keeper
1007,Player_1007,GT,Bowler
1785,Player_1785,RCB,Wicket-Keeper
403,Player_403,DC,Wicket-Keeper
1343,Player_1343,KKR,
404,Player_404,CSK,Bowler
1570,Player_1570,KKR,Batsman
1528,Player_1528,KKR,Batsman
1378,Player_1378,GT,Wicket-Keeper
1278,Player_1278,GT,All-Rounder
764,Player_764,PBKS,Batsman
1992,Player_1992,CSK,
235,Player_235,DC,Wicket-Keeper
174,Player_174,RCB,Bowler
102,Player_102,PBKS,All-Rounder
1369,Player_1369,PBKS,All-Rounder
602,Player_602,RCB,Bowler
1005,Player_1005,RCB,Bowler
913,Player_913,SRH,
413,Player_413,DC,Wicket-Keeper
461,Player_461,SRH,Wicket-Keeper
1142,Player_1142,PBKS,
1766,Player_1766,MI,
1475,Player_1475,KKR,Bowler
1034,Player_1034,KKR,Wicket-Keeper
634,Player_634,GT,Bowler
1752,Player_1752,SRH,Batsman
1397,Player_1397,LSG,All-Rounder
860,Player_860,GT,Batsman
888,Player_888,MI,
323,Player_323,RR,Batsman
1004,Player_1004,DC,Bowler
157,Player_157,DC,All-Rounder
44,Player_44,RR,Bowler
972,Player_972,DC,All-Rounder
937,Player_937,RR,All-Rounder
176,Player_176,LSG,Bowler
682,Player_682,PBKS,Batsman
1079,Player_1079,DC,Bowler
658,Player_658,CSK,
1316,Player_1316,SRH,Wicket-Keeper
1852,Player_1852,GT,
864,Player_864,SRH,Bowler
1971,Player_1971,PBKS,All-Rounder
1381,Player_1381,MI,
141,Player_141,PBKS,
43,Player_43,MI,Bowler
1982,Player_1982,SRH,Bowler
1012,Player_1012,CSK,Wicket-Keeper
1055,Player_1055,RR,Batsman
966,Player_966,GT,
286,Player_286,CSK,Batsman
485,Player_485,KKR,
1086,Player_1086,GT,Wicket-Keeper
140,Player_140,PBKS,Batsman
773,Player_773,RR,Batsman
1669,Player_1669,LSG,Wicket-Keeper
89,Player_89,RCB,All-Rounder
417,Player_417,SRH,Batsman
1279,Player_1279,KKR,Batsman
1748,Player_1748,KKR,Bowler
1772,Player_1772,PBKS,Batsman
98,Player_98,SRH,Batsman
1719,Player_1719,RCB,
1654,Player_1654,PBKS,Wicket-Keeper
1491,Player_1491,SRH,All-Rounder
300,Player_300,RCB,Wicket-Keeper
1367,Player_1367,KKR,Wicket-Keeper
1032,Player_1032,CSK,Batsman
945,Player_945,MI,Batsman
1184,Player_1184,CSK,Wicket-Keeper
832,Player_832,LSG,Bowler
472,Player_472,CSK,Bowler
230,Player_230,RR,Bowler
8,Player_8,RR,Batsman
734,Player_734,RCB,All-Rounder
1174,Player_1174,GT,Bowler
477,Player_477,RCB,Wicket-Keeper
1839,Player_1839,LSG,Bowler
101,Player_101,CSK,
487,Player_487,DC,
681,Player_681,RR,All-Rounder
817,Player_817,PBKS,Wicket-Keeper
1842,Player_1842,SRH,All-Rounder
1123,Player_1123,CSK,Batsman
1775,Player_1775,GT,Bowler
967,Player_967,MI,Wicket-Keeper
787,Player_787,PBKS,
201,Player_201,SRH,All-Rounder
3,Player_3,SRH,Batsman
467,Player_467,RR,
1421,Player_1421,MI,Batsman
289,Player_289,SRH,
769,Player_769,KKR,Wicket-Keeper
1325,Player_1325,PBKS,Batsman
1330,Player_1330,SRH,All-Rounder
1878,Player_1878,GT,Batsman
1027,Player_1027,RCB,All-Rounder
814,Player_814,CSK,Bowler
297,Player_297,GT,
514,Player_514,RCB,
659,Player_659,GT,
11,Player_11,KKR,Wicket-Keeper
1163,Player_1163,GT,All-Rounder
54,Player_54,KKR,Batsman
1986,Player_1986,KKR,Bowler
1340,Player_1340,CSK,Wicket-Keeper
137,Player_137,KKR,Wicket-Keeper
685,Player_685,DC,Batsman
1371,Player_1371,RCB,
1703,Player_1703,LSG,Bowler
1722,Player_1722,RCB,Batsman
60,Player_60,SRH,
436,Player_436,PBKS,Wicket-Keeper
1633,Player_1633,SRH,Bowler
1606,Player_1606,MI,Bowler
737,Player_737,LSG,All-Rounder
287,Player_287,GT,All-Rounder
1649,Player_1649,PBKS,Batsman
729,Player_729,RCB,
648,Player_648,MI,
1555,Player_1555,PBKS,All-Rounder
1414,Player_1414,SRH,All-Rounder
1458,Player_1458,KKR,Wicket-Keeper
1431,Player_1431,SRH,Bowler
1445,Player_1445,PBKS,Bowler
6,Player_6,CSK,All-Rounder
1966,Player_1966,LSG,Wicket-Keeper
124,Player_124,DC,Batsman
1727,Player_1727,SRH,
818,Player_818,RCB,Bowler
755,Player_755,RCB,Bowler
104,Player_104,RCB,Batsman
1040,Player_1040,CSK,Bowler
1607,Player_1607,KKR,
422,Player_422,MI,Wicket-Keeper
281,Player_281,PBKS,Batsman
1023,Player_1023,RCB,Bowler
700,Player_700,PBKS,Wicket-Keeper
791,Player_791,SRH,Bowler
838,Player_838,KKR,All-Rounder
282,Player_282,PBKS,
551,Player_551,KKR,
1871,Player_1871,LSG,
572,Player_572,DC,Batsman
505,Player_505,DC,Batsman
969,Player_969,LSG,Bowler
502,Player_502,GT,
1510,Player_1510,DC,All-Rounder
689,Player_689,KKR,
889,Player_889,LSG,All-Rounder
1866,Player_1866,GT,All-Rounder
1750,Player_1750,KKR,Bowler
1821,Player_1821,LSG,Wicket-Keeper
498,Player_498,GT,Bowler
1552,Player_1552,PBKS,Batsman
1680,Player_1680,KKR,Wicket-Keeper
524,Player_524,PBKS,Wicket-Keeper
1336,Player_1336,RCB,All-Rounder
1298,Player_1298,MI,Batsman
1081,Player_1081,RR,Wicket-Keeper
728,Player_728,SRH,All-Rounder
1700,Player_1700,DC,Batsman
170,Player_170,GT,
256,Player_256,GT,Bowler
1582,Player_1582,LSG,
166,Player_166,LSG,All-Rounder
313,Player_313,RR,All-Rounder
535,Player_535,PBKS,Wicket-Keeper
271,Player_271,KKR,
993,Player_993,MI,Wicket-Keeper
314,Player_314,PBKS,Wicket-Keeper
1116,Player_1116,KKR,All-Rounder
857,Player_857,MI,
1892,Player_1892,MI,
142,Player_142,PBKS,All-Rounder
53,Player_53,DC,Batsman
1795,Player_1795,CSK,Bowler
1918,Player_1918,RCB,All-Rounder
1509,Player_1509,GT,Bowler
1467,Player_1467,SRH,Batsman
833,Player_833,DC,
251,Player_251,PBKS,Wicket-Keeper
1448,Player_1448,DC,Wicket-Keeper
1320,Player_1320,CSK,Batsman
900,Player_900,PBKS,
696,Player_696,LSG,Batsman
968,Player_968,RCB,Wicket-Keeper
1052,Player_1052,RCB,Wicket-Keeper
237,Player_237,CSK,Wicket-Keeper
488,Player_488,PBKS,Bowler
1485,Player_1485,DC,Wicket-Keeper
613,Player_613,GT,
1196,Player_1196,GT,Wicket-Keeper
451,Player_451,RCB,Wicket-Keeper
1925,Player_1925,RCB,Wicket-Keeper
1711,Player_1711,PBKS,
1824,Player_1824,DC,Bowler
841,Player_841,CSK,Bowler
80,Player_80,CSK,Batsman
1725,Player_1725,KKR,All-Rounder
695,Player_695,RCB,
1519,Player_1519,DC,Batsman
853,Player_853,CSK,
291,Player_291,CSK,
1628,Player_1628,SRH,All-Rounder
1229,Player_1229,CSK,All-Rounder
1051,Player_1051,KKR,Wicket-Keeper
1576,Player_1576,RCB,All-Rounder
1790,Player_1790,CSK,Bowler
1534,Player_1534,PBKS,Bowler
1746,Player_1746,RR,Wicket-Keeper
132,Player_132,RCB,
1733,Player_1733,RR,Batsman
1383,Player_1383,LSG,Bowler
1812,Player_1812,KKR,Batsman
523,Player_523,GT,Wicket-Keeper
1159,Player_1159,GT,
651,Player_651,GT,Wicket-Keeper
935,Player_935,RR,Bowler
433,Player_433,CSK,Wicket-Keeper
153,Player_153,PBKS,Batsman
1019,Player_1019,DC,Wicket-Keeper
1801,Player_1801,SRH,Wicket-Keeper
76,Player_76,LSG,Bowler
1969,Player_1969,GT,Wicket-Keeper
531,Player_531,DC,Wicket-Keeper
442,Player_442,RCB,Bowler
1232,Player_1232,RR,Bowler
1188,Player_1188,KKR,Bowler
26,Player_26,GT,Bowler
359,Player_359,RCB,Wicket-Keeper
1200,Player_1200,MI,Wicket-Keeper
1332,Player_1332,DC,Bowler
163,Player_163,KKR,Wicket-Keeper
1370,Player_1370,RCB,Wicket-Keeper
822,Player_822,PBKS,
583,Player_583,MI,
686,Player_686,LSG,Wicket-Keeper
965,Player_965,DC,
1784,Player_1784,RCB,Bowler
409,Player_409,LSG,Batsman
532,Player_532,GT,Bowler
653,Player_653,DC,Wicket-Keeper
1108,Player_1108,PBKS,All-Rounder
840,Player_840,RCB,Wicket-Keeper
62,Player_62,GT,
1720,Player_1720,KKR,
1348,Player_1348,RCB,Bowler
740,Player_740,LSG,All-Rounder
1536,Player_1536,LSG,Bowler
1847,Player_1847,LSG,Wicket-Keeper
577,Player_577,KKR,Wicket-Keeper
1424,Player_1424,PBKS,All-Rounder
306,Player_306,DC,
929,Player_929,CSK,All-Rounder
310,Player_310,KKR,
20,Player_20,DC,Batsman
1457,Player_1457,GT,Wicket-Keeper
826,Player_826,KKR,Batsman
1945,Player_1945,RR,Bowler
1143,Player_1143,PBKS,All-Rounder
723,Player_723,RCB,Wicket-Keeper
1020,Player_1020,MI,
1515,Player_1515,SRH,Batsman
1358,Player_1358,CSK,
995,Player_995,RR,All-Rounder
1303,Player_1303,PBKS,Batsman
1870,Player_1870,RR,Wicket-Keeper
1214,Player_1214,DC,Batsman
1405,Player_1405,CSK,Batsman
1189,Player_1189,MI,Bowler
550,Player_550,SRH,Bowler
1147,Player_1147,DC,Batsman
1093,Player_1093,MI,
266,Player_266,SRH,All-Rounder
1964,Player_1964,PBKS,Wicket-Keeper
1919,Player_1919,PBKS,Wicket-Keeper
706,Player_706,GT,Batsman
1677,Player_1677,GT,Bowler
88,Player_88,PBKS,Batsman
280,Player_280,KKR,Wicket-Keeper
267,Player_267,RR,
1571,Player_1571,CSK,Bowler
1887,Player_1887,PBKS,Batsman
608,Player_608,GT,Bowler
1895,Player_1895,LSG,Wicket-Keeper
1234,Player_1234,PBKS,Wicket-Keeper
1500,Player_1500,GT,All-Rounder
1613,Player_1613,GT,
1749,Player_1749,RCB,Wicket-Keeper
452,Player_452,SRH,Batsman
1520,Player_1520,DC,All-Rounder
886,Player_886,RR,All-Rounder
